"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"KTN1","Q86UP2",135937,138816.666666667,"Q86UP2","nonmito",""
"KXD1","Q9BQD3",81634.9666666667,71554.2666666667,"Q9BQD3","nonmito",""
"KYAT3","Q6YP21;Q6YP21-3",209581,187456,"Q6YP21","mito",""
"L2HGDH","Q9H9P8",149534.333333333,126161,"Q9H9P8","mito",""
"L3HYPDH","Q96EM0",198113.333333333,187537,"Q96EM0","nonmito",""
"L3MBTL3","Q96JM7;Q96JM7-2",84993.1,83255.1666666667,"Q96JM7","nonmito",""
"LACTB","P83111",104391.233333333,86415.3666666667,"P83111","mito",""
"LACTB2","Q53H82",184309.666666667,130496.666666667,"Q53H82","mito",""
"LAGE3","Q14657",178440.666666667,161375,"Q14657","nonmito",""
"LAMB1","P07942",87590.1,90251.4,"P07942","nonmito",""
"LAMC1","P11047",60246.8,85078.5666666667,"P11047","nonmito",""
"LAMP1","P11279;P11279-2",343437.666666667,397851.666666667,"P11279","nonmito",""
"LAMP2","P13473;P13473-2;P13473-3",710712.666666667,555832,"P13473","nonmito",""
"LAMTOR1","Q6IAA8",236566.333333333,247460,"Q6IAA8","nonmito",""
"LAMTOR3","Q9UHA4;Q9UHA4-2",369168.666666667,387053.333333333,"Q9UHA4","nonmito",""
"LAMTOR4","Q0VGL1",178614,271081.333333333,"Q0VGL1","nonmito",""
"LAMTOR5","O43504",111972.066666667,155113,"O43504","nonmito",""
"LANCL1","O43813",349124.333333333,241934,"O43813","nonmito",""
"LANCL2","Q9NS86",205739.666666667,213612.666666667,"Q9NS86","nonmito",""
"LAP3","P28838",356294.666666667,320315,"P28838","mito",""
"LARP1","Q6PKG0",230525.333333333,247604.333333333,"Q6PKG0","nonmito",""
"LARP1B","Q659C4",94612.2666666667,132183.333333333,"Q659C4","nonmito",""
"LARP4","Q71RC2;Q71RC2-4",144563.333333333,247236.333333333,"Q71RC2","nonmito",""
"LARP4B","Q92615",189279,238508,"Q92615","nonmito",""
"LARP6","Q9BRS8",94953.4666666667,55456.4666666667,"Q9BRS8","nonmito",""
"LARP7","Q4G0J3;Q4G0J3-3",166382.666666667,196861.333333333,"Q4G0J3","nonmito",""
"LARS1","Q9P2J5",431949.333333333,326182,"Q9P2J5","nonmito",""
"LARS2","Q15031",167721.333333333,198279.666666667,"Q15031","mito",""
"LAS1L","Q9Y4W2;Q9Y4W2-2",203210.666666667,232536.333333333,"Q9Y4W2","nonmito",""
"LASP1","Q14847;Q14847-2",141303,87916.7666666667,"Q14847","nonmito",""
"LBR","Q14739",615146.666666667,573974,"Q14739","nonmito",""
"LCLAT1","Q6UWP7;Q6UWP7-3",280453,259358.333333333,"Q6UWP7","nonmito",""
"LCMT1","Q9UIC8;Q9UIC8-2",186684.333333333,173668.666666667,"Q9UIC8","nonmito",""
"LCMT2","O60294",57717.6,90075,"O60294","nonmito",""
"LCOR","Q96JN0-3",49098.1,68001.5666666667,"Q96JN0","nonmito",""
"LDAH","Q9H6V9;Q9H6V9-2",116183,133945,"Q9H6V9","nonmito",""
"LDB1","Q86U70;Q86U70-2;Q86U70-3",148435.333333333,138767,"Q86U70","nonmito",""
"LDHA","P00338;P00338-3",1257780,1122603.33333333,"P00338","nonmito",""
"LDHB","P07195",1219923.33333333,1074420,"P07195","mito",""
"LEMD2","Q8NC56",83624.1,102439,"Q8NC56","nonmito",""
"LEMD3","Q9Y2U8",103348.333333333,136126.666666667,"Q9Y2U8","nonmito",""
"LENG1","Q96BZ8",105098.9,106199.166666667,"Q96BZ8","nonmito",""
"LENG8","Q96PV6",77618.3333333333,71148.0666666667,"Q96PV6","nonmito",""
"LEO1","Q8WVC0",102027.833333333,87252.6,"Q8WVC0","nonmito",""
"LETM1","O95202",255063.666666667,213349.333333333,"O95202","mito",""
"LGALS1","P09382",162001.333333333,91498.1333333333,"P09382","nonmito",""
"LGALSL","Q3ZCW2",144347.333333333,108717.333333333,"Q3ZCW2","nonmito",""
"LHPP","Q9H008",98523.2333333333,65402.9333333333,"Q9H008","nonmito",""
"LIG1","P18858",109924.333333333,136569.333333333,"P18858","nonmito",""
"LIG3","P49916;P49916-3",117733,129267,"P49916","mito",""
"LIMA1","Q9UHB6-4",141156.333333333,99893.1,"Q9UHB6","nonmito",""
"LIMD1","Q9UGP4",126229,173755.666666667,"Q9UGP4","nonmito",""
"LIMS1","P48059;P48059-2;P48059-3;P48059-4;P48059-5",128234,140291.666666667,"P48059","nonmito",""
"LIN28B","Q6ZN17",189949.333333333,176718.666666667,"Q6ZN17","nonmito",""
"LIN37","Q96GY3",77538.65,90559.7666666667,"Q96GY3","nonmito",""
"LIN54","Q6MZP7",37004.85,43878.5,"Q6MZP7","nonmito",""
"LIN7A","O14910",227673.333333333,198525.333333333,"O14910","nonmito",""
"LIN7C","Q9NUP9",370783,389342,"Q9NUP9","nonmito",""
"LIN9","Q5TKA1;Q5TKA1-2",153706.333333333,189260.666666667,"Q5TKA1","nonmito",""
"LIPA","P38571;P38571-2",134182,148194.666666667,"P38571","nonmito",""
"LIX1L","Q8IVB5",82127.9,99357.3,"Q8IVB5","nonmito",""
"LLGL1","Q15334",136570,143025,"Q15334","nonmito",""
"LLPH","Q9BRT6",130273.666666667,138845,"Q9BRT6","nonmito",""
"LMAN1","P49257",236438.666666667,220912.333333333,"P49257","nonmito",""
"LMAN2","Q12907",542719.333333333,720426.333333333,"Q12907","nonmito",""
"LMAN2L","Q9H0V9;Q9H0V9-2",196547.333333333,152055.666666667,"Q9H0V9","nonmito",""
"LMBR1","Q8WVP7;Q8WVP7-3",132643,115945.333333333,"Q8WVP7","nonmito",""
"LMF2","Q9BU23;Q9BU23-2",46443.7333333333,96745.6333333333,"Q9BU23","nonmito",""
"LMNA","P02545",563128.666666667,299486.666666667,"P02545","nonmito",""
"LMNB1","P20700",635576.333333333,658128.666666667,"P20700","nonmito",""
"LMNB2","Q03252",397373.666666667,442422.666666667,"Q03252","nonmito",""
"LMO7","Q8WWI1-3",139086.5,52999.1333333333,"Q8WWI1","nonmito",""
"LNPEP","Q9UIQ6",97656.9666666667,93906.4666666667,"Q9UIQ6","nonmito",""
"LNPK","Q9C0E8;Q9C0E8-2",232584.333333333,198275.666666667,"Q9C0E8","nonmito",""
"LONP1","P36776",311658,212318.333333333,"P36776","mito",""
"LONP2","Q86WA8",67526.5666666667,93894.1333333333,"Q86WA8","nonmito",""
"LPCAT1","Q8NF37",182641.666666667,167004.333333333,"Q8NF37","nonmito",""
"LPCAT2","Q7L5N7",159500.333333333,144611,"Q7L5N7","nonmito",""
"LPCAT3","Q6P1A2",195603.333333333,119757.333333333,"Q6P1A2","nonmito",""
"LPCAT4","Q643R3",149035.666666667,76602.7333333333,"Q643R3","nonmito",""
"LPGAT1","Q92604",73444.9333333333,64084.0666666667,"Q92604","nonmito",""
"LPIN3","Q9BQK8;Q9BQK8-2",18990.1666666667,16258.6,"Q9BQK8","nonmito",""
"LPP","Q93052",135611,105523.666666667,"Q93052","nonmito",""
"LRATD2","Q96KN1",57411.4666666667,128684,"Q96KN1","nonmito",""
"LRBA","P50851",117001.666666667,128742,"P50851","nonmito",""
"LRCH1","Q9Y2L9;Q9Y2L9-2;Q9Y2L9-3",81522.9,76902.7666666667,"Q9Y2L9","nonmito",""
"LRCH2","Q5VUJ6;Q5VUJ6-2",218112.333333333,173155.333333333,"Q5VUJ6","nonmito",""
"LRCH3","Q96II8",59619.6666666667,79956.2666666667,"Q96II8","nonmito",""
"LRCH4","O75427",77879.2,73457,"O75427","nonmito",""
"LRIF1","Q5T3J3",30830.2666666667,44529.3,"Q5T3J3","nonmito",""
"LRIG2","O94898",154372.666666667,171243.333333333,"O94898","nonmito",""
"LRP1","Q07954",98585.2333333333,67907.1,"Q07954","nonmito",""
"LRPAP1","P30533",201779.333333333,196694.333333333,"P30533","nonmito",""
"LRPPRC","P42704",253982.666666667,302171,"P42704","mito",""
"LRRC1","Q9BTT6",61345.9333333333,71830.9666666667,"Q9BTT6","nonmito",""
"LRRC40","Q9H9A6",577834,478831.666666667,"Q9H9A6","nonmito",""
"LRRC47","Q8N1G4",500196,430609.333333333,"Q8N1G4","nonmito",""
"LRRC57","Q8N9N7",216236.666666667,166253.333333333,"Q8N9N7","nonmito",""
"LRRC59","Q96AG4",734226.333333333,643512,"Q96AG4","nonmito",""
"LRRC8A","Q8IWT6",88594.5,83147.0333333333,"Q8IWT6","nonmito",""
"LRRC8E","Q6NSJ5",71649.4666666667,57816,"Q6NSJ5","nonmito",""
"LRRFIP1","Q32MZ4-3",97210.3,105410.333333333,"Q32MZ4","nonmito",""
"LRRFIP2","Q9Y608;Q9Y608-4",141948,127334,"Q9Y608","nonmito",""
"LRSAM1","Q6UWE0",83115.0666666667,72115.8666666667,"Q6UWE0","nonmito",""
"LRWD1","Q9UFC0",162552,129853.333333333,"Q9UFC0","nonmito",""
"LSG1","Q9H089",122717.333333333,134762,"Q9H089","nonmito",""
"LSM1","O15116",247064.666666667,228130,"O15116","nonmito",""
"LSM11","P83369",100700.4,83156.9333333333,"P83369","nonmito",""
"LSM12","Q3MHD2;Q3MHD2-2",540335.333333333,567845.666666667,"Q3MHD2","nonmito",""
"LSM14A","Q8ND56;Q8ND56-2;Q8ND56-3",189162.333333333,180181.666666667,"Q8ND56","nonmito",""
"LSM14B","Q9BX40",147515,158532.666666667,"Q9BX40","nonmito",""
"LSM2","Q9Y333",414484,440129.333333333,"Q9Y333","nonmito",""
"LSM3","P62310",752631,661825.333333333,"P62310","nonmito",""
"LSM4","Q9Y4Z0",366584.333333333,463038.333333333,"Q9Y4Z0","nonmito",""
"LSM5","Q9Y4Y9",178216,136792,"Q9Y4Y9","nonmito",""
"LSM6","P62312",361051.333333333,430445,"P62312","nonmito",""
"LSM8","O95777",371135.666666667,361024,"O95777","nonmito",""
"LSR","Q86X29;Q86X29-4;Q86X29-5;Q86X29-6",74353.9,140404.333333333,"Q86X29","nonmito",""
"LSS","P48449",215395.666666667,208011,"P48449","nonmito",""
"LTA4H","P09960",647670.666666667,491284,"P09960","nonmito",""
"LTF","P02788;P02788-2",333289,397790.333333333,"P02788","nonmito",""
"LTV1","Q96GA3",60147.6666666667,130139.666666667,"Q96GA3","nonmito",""
"LUC7L","Q9NQ29;Q9NQ29-2",253036.333333333,355707.333333333,"Q9NQ29","nonmito",""
"LUC7L3","O95232",171321.666666667,151974.666666667,"O95232","nonmito",""
"LUZP1","Q86V48;Q86V48-2;Q86V48-3",65187.5,75468.3666666667,"Q86V48","nonmito",""
"LYAR","Q9NX58",212506.333333333,187514.333333333,"Q9NX58","nonmito",""
"LYN","P07948-2",113293.666666667,99927.9,"P07948","nonmito",""
"LYPLA1","O75608",293142,260621,"O75608","mito",""
"LYPLA2","O95372",208147.333333333,164736.333333333,"O95372","nonmito",""
"LYPLAL1","Q5VWZ2",334178.666666667,238097,"Q5VWZ2","mito",""
"LYRM4","Q9HD34",143204.333333333,191275.666666667,"Q9HD34","mito",""
"LYRM7","Q5U5X0",175261,149796,"Q5U5X0","mito",""
"LYSMD1","Q96S90",204844.666666667,175446,"Q96S90","nonmito",""
"LYST","Q99698;Q99698-2;Q99698-3",34048.8333333333,28236.4333333333,"Q99698","nonmito",""
"LZIC","Q8WZA0;Q8WZA0-2",258210.333333333,168818,"Q8WZA0","nonmito",""
"LZTFL1","Q9NQ48",202636.666666667,171494.666666667,"Q9NQ48","nonmito",""
"LZTS2","Q9BRK4",135618.5,116670.333333333,"Q9BRK4","nonmito",""
"M6PR","P20645",220477.333333333,201321.666666667,"P20645","nonmito",""
"MACF1","Q9UPN3-2",99310.6,95883.0333333333,"Q9UPN3","nonmito",""
"MACROD1","Q9BQ69",225118.666666667,163930,"Q9BQ69","mito",""
"MACROH2A1","O75367;O75367-3",969521,705261,"O75367","nonmito",""
"MACROH2A2","Q9P0M6",272055.666666667,219494.333333333,"Q9P0M6","nonmito",""
"MAD1L1","Q9Y6D9",110095,141242.333333333,"Q9Y6D9","nonmito",""
"MAD2L1","Q13257",264295,391829,"Q13257","nonmito",""
"MAEA","Q7L5Y9",49104.6,107202,"Q7L5Y9","nonmito",""
"MAF1","Q9H063",63654.6,76576.9666666667,"Q9H063","nonmito",""
"MAGED1","Q9Y5V3;Q9Y5V3-2",47365.7333333333,169834,"Q9Y5V3","nonmito",""
"MAGED2","Q9UNF1",394123.333333333,280147,"Q9UNF1","nonmito",""
"MAGED4","Q96JG8;Q96JG8-2;Q96JG8-4",33231.5,106928,"0","nonmito",""
"MAGI3","Q5TCQ9;Q5TCQ9-3",71071.3333333333,85602.3,"Q5TCQ9","nonmito",""
"MAGOHB","Q96A72",704145,684836.333333333,"Q96A72","nonmito",""
"MAGT1","Q9H0U3",287486.333333333,309823,"Q9H0U3","nonmito",""
"MAIP1","Q8WWC4",226370,182250,"Q8WWC4","mito",""
"MAK16","Q9BXY0",73082.3333333333,86251.9,"Q9BXY0","nonmito",""
"MALSU1","Q96EH3",22964.9,45331.0333333333,"Q96EH3","mito",""
"MALT1","Q9UDY8",58157.2666666667,64694.2333333333,"Q9UDY8","nonmito",""
"MAN1A1","P33908",33490.1333333333,49601.5666666667,"P33908","nonmito",""
"MAN1B1","Q9UKM7",136980.666666667,115876.333333333,"Q9UKM7","nonmito",""
"MAN2B1","O00754;O00754-2",111852.333333333,111031.666666667,"O00754","nonmito",""
"MAN2C1","Q9NTJ4;Q9NTJ4-2;Q9NTJ4-3;Q9NTJ4-4",894847.333333333,910663.666666667,"Q9NTJ4","nonmito",""
"MANF","P55145",214376,223424.666666667,"P55145","nonmito",""
"MAP1A","P78559",196383,136874,"P78559","nonmito",""
"MAP1B","P46821",252387.333333333,170097.333333333,"P46821","nonmito",""
"MAP1S","Q66K74;Q66K74-2",238973.666666667,236329.666666667,"Q66K74","nonmito",""
"MAP2K1","Q02750",287907.666666667,237954,"Q02750","nonmito",""
"MAP2K2","P36507",197337.333333333,145395.666666667,"P36507","nonmito",""
"MAP2K3","P46734;P46734-3",214461.333333333,220382,"P46734","nonmito",""
"MAP2K4","P45985;P45985-2",116147.7,146042.666666667,"P45985","nonmito",""
"MAP2K6","P52564",161026.666666667,151799,"P52564","nonmito",""
"MAP2K7","O14733;O14733-4",75119.2333333333,96204.9,"O14733","nonmito",""
"MAP3K2","Q9Y2U5",39510.6333333333,44231.7,"Q9Y2U5","nonmito",""
"MAP3K20","Q9NYL2",74263.1,70041.9333333333,"Q9NYL2","nonmito",""
"MAP3K4","Q9Y6R4;Q9Y6R4-2",76690.3666666667,98549.7333333333,"Q9Y6R4","nonmito",""
"MAP3K7","O43318;O43318-2",100912.4,123668.333333333,"O43318","nonmito",""
"MAP4","P27816;P27816-6",255501.333333333,308027.333333333,"P27816","nonmito",""
"MAP4K4","O95819-3",110738.333333333,132564.333333333,"O95819","nonmito",""
"MAP4K5","Q9Y4K4",101264.3,104136,"Q9Y4K4","nonmito",""
"MAP7D1","Q3KQU3;Q3KQU3-2",133259.666666667,119798,"Q3KQU3","nonmito",""
"MAP7D2","Q96T17-2",61483.1666666667,68992.2333333333,"Q96T17","nonmito",""
"MAP7D3","Q8IWC1;Q8IWC1-4",73988.7,138852.666666667,"Q8IWC1","nonmito",""
"MAPK1","P28482",449733.333333333,424268.333333333,"P28482","nonmito",""
"MAPK14","Q16539",126023.333333333,165278,"Q16539","nonmito",""
"MAPK3","P27361",288791,275557,"P27361","nonmito",""
"MAPK7","Q13164",122277,102148.733333333,"Q13164","nonmito",""
"MAPK8","P45983-3;P45983-4",126920.666666667,145806.333333333,"P45983","nonmito",""
"MAPK9","P45984;P45984-2;P45984-3;P45984-4",162878,153955.333333333,"P45984","nonmito",""
"MAPKAPK2","P49137",81891.7,115120.666666667,"P49137","nonmito",""
"MAPKAPK3","Q16644",63823.5,55129.4666666667,"Q16644","nonmito",""
"MAPRE1","Q15691",608057,610408.666666667,"Q15691","nonmito",""
"MAPRE2","Q15555;Q15555-3;Q15555-5",205670.333333333,224777.666666667,"Q15555","nonmito",""
"MAPRE3","Q9UPY8",204993.666666667,170917.333333333,"Q9UPY8","nonmito",""
"MARCHF5","Q9NX47",119018,149767,"Q9NX47","mito",""
"MARCKS","P29966",423516,390939.333333333,"P29966","nonmito",""
"MARCKSL1","P49006",648889.666666667,683488.666666667,"P49006","nonmito",""
"MARK1","Q9P0L2",102674.033333333,113884.666666667,"Q9P0L2","nonmito",""
"MARK2","Q7KZI7-15;Q7KZI7-16",148449,171899.333333333,"Q7KZI7","nonmito",""
"MARK3","P27448;P27448-4",72577.4,84553.9666666667,"P27448","nonmito",""
"MARS1","P56192",315578,360029.333333333,"P56192","nonmito",""
"MARS2","Q96GW9",107509.866666667,103088.333333333,"Q96GW9","mito",""
"MAT2A","P31153",456802.666666667,652594.333333333,"P31153","nonmito",""
"MAT2B","Q9NZL9",381587.666666667,352749.333333333,"Q9NZL9","nonmito",""
"MATR3","P43243",724076,780573.333333333,"P43243","nonmito",""
"MAU2","Q9Y6X3",89700.5666666667,96089.2,"Q9Y6X3","nonmito",""
"MAVS","Q7Z434",252369.333333333,256129,"Q7Z434","mito",""
"MAX","P61244;P61244-2",193498,234374.333333333,"P61244","nonmito",""
"MAZ","P56270-2",112862.333333333,209534,"P56270","nonmito",""
"MBD2","Q9UBB5",142119.666666667,138604.333333333,"Q9UBB5","nonmito",""
"MBD3","O95983",206338.333333333,217537,"O95983","nonmito",""
"MBIP","Q9NS73;Q9NS73-2;Q9NS73-5",100737.433333333,123204.333333333,"Q9NS73","nonmito",""
"MBLAC2","Q68D91",166597.333333333,155995.666666667,"Q68D91","nonmito",""
"MBNL1","Q9NR56",225001,247836.333333333,"Q9NR56","nonmito",""
"MBOAT2","Q6ZWT7",117136.333333333,93885.6666666667,"Q6ZWT7","nonmito",""
"MBOAT7","Q96N66",174113.666666667,110146.666666667,"Q96N66","nonmito",""
"MCAM","P43121",142168.666666667,115452.333333333,"P43121","nonmito",""
"MCAT","Q8IVS2",137270.333333333,150121,"Q8IVS2","mito",""
"MCCC1","Q96RQ3",131574.333333333,87408.8,"Q96RQ3","mito",""
"MCCC2","Q9HCC0",159026.666666667,193239,"Q9HCC0","mito",""
"MCM2","P49736",274079,579080.666666667,"P49736","nonmito",""
"MCM3","P25205",318216.333333333,630281,"P25205","nonmito",""
"MCM3AP","O60318",86827.9666666667,99113.3333333333,"O60318","nonmito",""
"MCM4","P33991",240292,510260.666666667,"P33991","nonmito",""
"MCM5","P33992",202885,445135.666666667,"P33992","nonmito",""
"MCM6","Q14566",254373.666666667,547820.333333333,"Q14566","nonmito",""
"MCM7","P33993",248112.666666667,546463.333333333,"P33993","nonmito",""
"MCMBP","Q9BTE3",174104,247613.666666667,"Q9BTE3","nonmito",""
"MCRIP1","C9JLW8",520544,564211.666666667,"C9JLW8","nonmito",""
"MCTS1","Q9ULC4",344134.666666667,334968.333333333,"Q9ULC4","nonmito",""
"MCU","Q8NE86;Q8NE86-3",124595.666666667,113815.333333333,"Q8NE86","mito",""
"MDC1","Q14676",120439.666666667,182303.333333333,"Q14676","nonmito",""
"MDH1","P40925;P40925-3",1501676.66666667,897888.666666667,"P40925","nonmito",""
"MDH2","P40926",2976200,2390226.66666667,"P40926","mito",""
"MDN1","Q9NU22",121320,150568.333333333,"Q9NU22","nonmito",""
"ME1","P48163",105438,86492.0333333333,"P48163","nonmito",""
"ME2","P23368",365531.333333333,280078.333333333,"P23368","mito",""
"MEAF6","Q9HAF1;Q9HAF1-2;Q9HAF1-3;Q9HAF1-4",161344.666666667,189762.666666667,"Q9HAF1","nonmito",""
"MEAK7","Q6P9B6",99195.7666666667,117901.333333333,"Q6P9B6","nonmito",""
"MECP2","P51608-2",191724.333333333,138260,"P51608","nonmito",""
"MECR","Q9BV79",193467.666666667,122817.333333333,"Q9BV79","mito",""
"MED1","Q15648",98039.6666666667,99874.2333333333,"Q15648","nonmito",""
"MED11","Q9P086",76577.9,71504.4666666667,"Q9P086","nonmito",""
"MED12","Q93074;Q93074-2;Q93074-3",73552.6,102154.466666667,"Q93074","nonmito",""
"MED14","O60244",126815.666666667,144211,"O60244","nonmito",""
"MED15","Q96RN5;Q96RN5-2;Q96RN5-3",108109.266666667,141711.666666667,"Q96RN5","nonmito",""
"MED16","Q9Y2X0;Q9Y2X0-2;Q9Y2X0-3",80788.5,92677,"Q9Y2X0","nonmito",""
"MED17","Q9NVC6",109804.333333333,138285,"Q9NVC6","nonmito",""
"MED18","Q9BUE0",65680.6333333333,85867.4,"Q9BUE0","nonmito",""
"MED20","Q9H944",92866.1666666667,116007.333333333,"Q9H944","nonmito",""
"MED23","Q9ULK4;Q9ULK4-3;Q9ULK4-4;Q9ULK4-5",138647.333333333,205161,"Q9ULK4","nonmito",""
"MED24","O75448;O75448-2",106784.333333333,124412,"O75448","nonmito",""
"MED27","Q6P2C8",117263.333333333,170684.333333333,"Q6P2C8","nonmito",""
"MED30","Q96HR3;Q96HR3-2",195639,190544,"Q96HR3","nonmito",""
"MED4","Q9NPJ6",90148.4,141694.333333333,"Q9NPJ6","nonmito",""
"MED6","O75586",134416,156669.333333333,"O75586","nonmito",""
"MED8","Q96G25;Q96G25-2",79035.4,101916.933333333,"Q96G25","nonmito",""
"MEF2D","Q14814;Q14814-2;Q14814-3;Q14814-4;Q14814-5;Q14814-6",56593.1666666667,55394.1666666667,"Q14814","nonmito",""
"MEIS1","O00470",112935.733333333,132888,"O00470","nonmito",""
"MELK","Q14680;Q14680-2;Q14680-8",52105.85,59658.6666666667,"Q14680","nonmito",""
"MEMO1","Q9Y316",163556.333333333,174612.333333333,"Q9Y316","nonmito",""
"MEN1","O00255;O00255-2",93452.9,121364.666666667,"O00255","nonmito",""
"MEPCE","Q7L2J0",106985.666666667,179060.333333333,"Q7L2J0","nonmito",""
"MESD","Q14696",303932.666666667,304842.333333333,"Q14696","nonmito",""
"METAP1","P53582",201332.333333333,263099.333333333,"P53582","nonmito",""
"METAP2","P50579",98355.2,221760.333333333,"P50579","nonmito",""
"METTL1","Q9UBP6",79324.0333333333,102886.333333333,"Q9UBP6","nonmito",""
"METTL14","Q9HCE5",106448.333333333,113695.333333333,"Q9HCE5","nonmito",""
"METTL15","A6NJ78",48629.25,71134.7666666667,"A6NJ78","mito",""
"METTL16","Q86W50",160987.333333333,153138.666666667,"Q86W50","nonmito",""
"METTL2B","Q6P1Q9",48637.8666666667,75476.1333333333,"Q6P1Q9","nonmito",""
"METTL3","Q86U44",115389.666666667,130798,"Q86U44","nonmito",""
"METTL5","Q9NRN9",147230,154395.666666667,"Q9NRN9","mito",""
"METTL7A","Q9H8H3",467943.666666667,313409.333333333,"Q9H8H3","nonmito",""
"METTL7B","Q6UX53",121294.333333333,116514.666666667,"Q6UX53","nonmito",""
"MFAP1","P55081",202460.666666667,218485.333333333,"P55081","nonmito",""
"MFF","Q9GZY8-2",69430.7,87993.7666666667,"Q9GZY8","mito",""
"MFGE8","Q08431",131102.333333333,134145,"Q08431","nonmito",""
"MFN1","Q8IWA4",77592.9,103314,"Q8IWA4","mito",""
"MFN2","O95140",90565.1666666667,107796.666666667,"O95140","mito",""
"MFSD5","Q6N075;Q6N075-2",39358.3666666667,30241,"Q6N075","nonmito",""
"MGAT2","Q10469",102932.633333333,118197,"Q10469","nonmito",""
"MGME1","Q9BQP7",132794,135928.666666667,"Q9BQP7","mito",""
"MGST1","P10620",566448.333333333,274569,"P10620","mito",""
"MGST3","O14880",498748,393234.333333333,"O14880","mito",""
"MIA2","Q96PC5;Q96PC5-10;Q96PC5-11;Q96PC5-14;Q96PC5-5;Q96PC5-7;Q96PC5-8;Q96PC5-9",88646.1,86429.0333333333,"Q96PC5","nonmito",""
"MIA2","Q96PC5;Q96PC5-10;Q96PC5-11;Q96PC5-14;Q96PC5-5;Q96PC5-7;Q96PC5-8;Q96PC5-9",88646.1,86429.0333333333,"O15320","nonmito",""
"MIA3","Q5JRA6",103668.533333333,123418.333333333,"Q5JRA6","nonmito",""
"MICAL1","Q8TDZ2;Q8TDZ2-4",59185.4,67203.4,"Q8TDZ2","nonmito",""
"MICAL3","Q7RTP6",102539.433333333,102238.666666667,"Q7RTP6","nonmito",""
"MICALL1","Q8N3F8",89988.4333333333,98431.6333333333,"Q8N3F8","nonmito",""
"MICOS13","Q5XKP0",238839,345321.666666667,"Q5XKP0","mito",""
"MICU1","Q9BPX6;Q9BPX6-3",58313.5666666667,59878.3666666667,"Q9BPX6","mito",""
"MICU2","Q8IYU8",41144.2666666667,59547.9,"Q8IYU8","mito",""
"MID1","O15344",158691.333333333,86889.9333333333,"O15344","nonmito",""
"MIDEAS","Q6PJG2",54405.7,43030.3,"Q6PJG2","nonmito",""
"MIEF1","Q9NQG6",59332.9,68053,"Q9NQG6","mito",""
"MIEF1","L0R8F8",111703.666666667,253944,"Q9NQG6","mito",""
"MIER1","Q8N108-12",215749.666666667,168773.333333333,"Q8N108","nonmito",""
"MIF","P14174",3989470,4165710,"P14174","nonmito",""
"MINDY3","Q9H8M7",221541.333333333,173317.333333333,"Q9H8M7","nonmito",""
"MINPP1","Q9UNW1",95499.4,104931.466666667,"Q9UNW1","nonmito",""
"MIOS","Q9NXC5",66813.1,73210.5,"Q9NXC5","nonmito",""
"MIPEP","Q99797",133655,153351.333333333,"Q99797","mito",""
"MITD1","Q8WV92",112693,134172,"Q8WV92","nonmito",""
"MKI67","P46013",131913.666666667,108588,"P46013","nonmito",""
"MKLN1","Q9UL63",49656,105583,"Q9UL63","nonmito",""
"MKRN1","Q9UHC7;Q9UHC7-3;Q9UHC7-4",21841.7,33393.2,"Q9UHC7","nonmito",""
"MKRN2","Q9H000",132452.333333333,220929.666666667,"Q9H000","nonmito",""
"MLEC","Q14165",202323.333333333,153984,"Q14165","nonmito",""
"MLF2","Q15773",83741.1,152304,"Q15773","nonmito",""
"MLLT1","Q03111",64215.6333333333,116382.333333333,"Q03111","nonmito",""
"MLLT11","Q13015",77837.2333333333,96733.4666666667,"Q13015","nonmito",""
"MLLT3","P42568;P42568-2",49330.3,66945.6333333333,"P42568","nonmito",""
"MLST8","Q9BVC4;Q9BVC4-3;Q9BVC4-5",80011.7333333333,87879.3333333333,"Q9BVC4","nonmito",""
"MMAB","Q96EY8",152454.333333333,154914,"Q96EY8","mito",""
"MMACHC","Q9Y4U1",101488.466666667,187041.333333333,"Q9Y4U1","nonmito",""
"MMGT1","Q8N4V1",108104.3,132467,"Q8N4V1","nonmito",""
"MMS19","Q96T76;Q96T76-8",153444.333333333,143724.333333333,"Q96T76","nonmito",""
"MMS22L","Q6ZRQ5",64536.2,97408.7,"Q6ZRQ5","nonmito",""
"MMUT","P22033",137637,210615,"P22033","mito",""
"MNAT1","P51948",150033.666666667,153063.666666667,"P51948","nonmito",""
"MOB1A","Q9H8S9",207723.666666667,228645,"Q9H8S9","nonmito",""
"MOB2","Q70IA6;Q70IA6-3",244839.333333333,199127,"Q70IA6","nonmito",""
"MOB3A","Q96BX8",65973.5333333333,103801.8,"Q96BX8","nonmito",""
"MOB4","Q9Y3A3;Q9Y3A3-3",267713,275194,"Q9Y3A3","nonmito",""
"MOCS2","O96007",172006.666666667,205776.333333333,"O96007","nonmito",""
"MOCS3","O95396",76954.8333333333,121639.666666667,"O95396","nonmito",""
"MOGS","Q13724",217263,243947,"Q13724","nonmito",""
"MON1B","Q7L1V2;Q7L1V2-2",87624.9,93986.3333333333,"Q7L1V2","nonmito",""
"MON2","Q7Z3U7-5",112275,142939.666666667,"Q7Z3U7","nonmito",""
"MORC2","Q9Y6X9;Q9Y6X9-2",89072.2333333333,66914.3333333333,"Q9Y6X9","nonmito",""
"MORC3","Q14149",84065.5666666667,101833.033333333,"Q14149","nonmito",""
