"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"LYPLA2","O95372",139523.166666667,191318.333333333,"O95372","nonmito",""
"LYPLAL1","Q5VWZ2",299689.333333333,223507.333333333,"Q5VWZ2","mito",""
"LYRM4","Q9HD34",178269.333333333,175312.666666667,"Q9HD34","mito",""
"LYRM7","Q5U5X0",156313.333333333,145375.666666667,"Q5U5X0","mito",""
"LYST","Q99698;Q99698-2;Q99698-3",34274.3,36044.3,"Q99698","nonmito",""
"LYZ","P61626",74059.75,85978.9333333333,"P61626","nonmito",""
"LZIC","Q8WZA0;Q8WZA0-2",273403,192586,"Q8WZA0","nonmito",""
"LZTFL1","Q9NQ48",174193,179288.333333333,"Q9NQ48","nonmito",""
"M6PR","P20645",264635.666666667,215800.666666667,"P20645","nonmito",""
"MACF1","Q9UPN3-2",101523.3,99188.7333333333,"Q9UPN3","nonmito",""
"MACROD1","Q9BQ69",211108,185661.666666667,"Q9BQ69","mito",""
"MACROH2A1","O75367;O75367-3",715576.333333333,657310.666666667,"O75367","nonmito",""
"MACROH2A2","Q9P0M6",316919.333333333,217935,"Q9P0M6","nonmito",""
"MAD1L1","Q9Y6D9",139463.333333333,155628.666666667,"Q9Y6D9","nonmito",""
"MAD2L1","Q13257",378498.666666667,429133.333333333,"Q13257","nonmito",""
"MAEA","Q7L5Y9",111740,114914,"Q7L5Y9","nonmito",""
"MAF1","Q9H063",72927.6,87689.8333333333,"Q9H063","nonmito",""
"MAGED1","Q9Y5V3;Q9Y5V3-2",142544.333333333,157334.333333333,"Q9Y5V3","nonmito",""
"MAGED2","Q9UNF1",280656.666666667,271716.333333333,"Q9UNF1","nonmito",""
"MAGED4","Q96JG8;Q96JG8-2;Q96JG8-4",118370,109116.666666667,"0","nonmito",""
"MAGOHB","Q96A72",671864,696897.666666667,"Q96A72","nonmito",""
"MAGT1","Q9H0U3",391620.333333333,317050.666666667,"Q9H0U3","nonmito",""
"MAIP1","Q8WWC4",217267.333333333,169327.333333333,"Q8WWC4","mito",""
"MAK16","Q9BXY0",146595.333333333,128804.666666667,"Q9BXY0","nonmito",""
"MALSU1","Q96EH3",55156.6,53726.7666666667,"Q96EH3","mito",""
"MALT1","Q9UDY8",57832.8666666667,71904.3333333333,"Q9UDY8","nonmito",""
"MAN1A1","P33908",74509.8666666667,57784.0666666667,"P33908","nonmito",""
"MAN2A1","Q16706",111760,95473.0666666667,"Q16706","nonmito",""
"MAN2B1","O00754;O00754-2",121636,102914.333333333,"O00754","nonmito",""
"MAN2C1","Q9NTJ4;Q9NTJ4-2;Q9NTJ4-3;Q9NTJ4-4",777359.666666667,1155510,"Q9NTJ4","nonmito",""
"MANF","P55145",291182.333333333,215740.333333333,"P55145","nonmito",""
"MAP1A","P78559",98355.2666666667,138227.666666667,"P78559","nonmito",""
"MAP1B","P46821",178777,165932.333333333,"P46821","nonmito",""
"MAP1S","Q66K74;Q66K74-2",228947.666666667,247354.666666667,"Q66K74","nonmito",""
"MAP2K1","Q02750",243509.666666667,224640.333333333,"Q02750","nonmito",""
"MAP2K2","P36507",156171,146209.333333333,"P36507","nonmito",""
"MAP2K3","P46734;P46734-3",165210.333333333,204296.666666667,"P46734","nonmito",""
"MAP2K4","P45985;P45985-2",112143.1,149679,"P45985","nonmito",""
"MAP2K6","P52564",165979,160607.666666667,"P52564","nonmito",""
"MAP2K7","O14733;O14733-4",91893.1,98255.1,"O14733","nonmito",""
"MAP3K2","Q9Y2U5",41314.8333333333,51012.5666666667,"Q9Y2U5","nonmito",""
"MAP3K20","Q9NYL2",78158.8333333333,86565,"Q9NYL2","nonmito",""
"MAP3K4","Q9Y6R4;Q9Y6R4-2",86279.7333333333,98339.3333333333,"Q9Y6R4","nonmito",""
"MAP3K7","O43318;O43318-2",114649.666666667,123884.333333333,"O43318","nonmito",""
"MAP4","P27816;P27816-6",205473,327417.666666667,"P27816","nonmito",""
"MAP4K4","O95819-3",134336,128867,"O95819","nonmito",""
"MAP4K5","Q9Y4K4",104001.366666667,105616,"Q9Y4K4","nonmito",""
"MAP7D1","Q3KQU3;Q3KQU3-2",125179,119100,"Q3KQU3","nonmito",""
"MAP7D2","Q96T17-2",90904.4666666667,64926.5666666667,"Q96T17","nonmito",""
"MAP7D3","Q8IWC1;Q8IWC1-4",123195,136477,"Q8IWC1","nonmito",""
"MAP9","Q49MG5",132953.333333333,134315.666666667,"Q49MG5","nonmito",""
"MAPK1","P28482",469504.333333333,458655.666666667,"P28482","nonmito",""
"MAPK12","P53778",39440.7333333333,45237.7666666667,"P53778","nonmito",""
"MAPK14","Q16539",162441,161205,"Q16539","nonmito",""
"MAPK3","P27361",289512.333333333,272870.333333333,"P27361","nonmito",""
"MAPK7","Q13164",59197.1666666667,94305.8666666667,"Q13164","nonmito",""
"MAPK8","P45983-3;P45983-4",147339,143236.666666667,"P45983","nonmito",""
"MAPK9","P45984;P45984-2;P45984-3;P45984-4",109250,167960.666666667,"P45984","nonmito",""
"MAPKAPK2","P49137",111766.333333333,113783.666666667,"P49137","nonmito",""
"MAPKAPK3","Q16644",62014.1,55465.3333333333,"Q16644","nonmito",""
"MAPRE1","Q15691",504665,600465,"Q15691","nonmito",""
"MAPRE2","Q15555;Q15555-3;Q15555-5",227609,235264,"Q15555","nonmito",""
"MAPRE3","Q9UPY8",198682.333333333,195133.333333333,"Q9UPY8","nonmito",""
"MARCHF5","Q9NX47",209119.333333333,149106,"Q9NX47","mito",""
"MARCKS","P29966",347574.333333333,517617.666666667,"P29966","nonmito",""
"MARCKSL1","P49006",887889.666666667,976728.333333333,"P49006","nonmito",""
"MARF1","Q9Y4F3;Q9Y4F3-3;Q9Y4F3-4;Q9Y4F3-5",60472,58418.4333333333,"Q9Y4F3","nonmito",""
"MARK1","Q9P0L2",111139.133333333,135044,"Q9P0L2","nonmito",""
"MARK2","Q7KZI7-15;Q7KZI7-16",155890,163451,"Q7KZI7","nonmito",""
"MARK3","P27448;P27448-4",93114.8,100940.733333333,"P27448","nonmito",""
"MARS1","P56192",341197.333333333,353842,"P56192","nonmito",""
"MARS2","Q96GW9",125345.333333333,105274.033333333,"Q96GW9","mito",""
"MAT2A","P31153",586567.666666667,610763.666666667,"P31153","nonmito",""
"MAT2B","Q9NZL9",412942.666666667,361731.666666667,"Q9NZL9","nonmito",""
"MATR3","P43243",694724.333333333,775544,"P43243","nonmito",""
"MAU2","Q9Y6X3",95090.3,104323.733333333,"Q9Y6X3","nonmito",""
"MAVS","Q7Z434",218448.666666667,239016,"Q7Z434","mito",""
"MAX","P61244;P61244-2",265175,244112.333333333,"P61244","nonmito",""
"MAZ","P56270-2",226774.333333333,199947,"P56270","nonmito",""
"MBD2","Q9UBB5",179573,144473,"Q9UBB5","nonmito",""
"MBD3","O95983",210405.666666667,212244.333333333,"O95983","nonmito",""
"MBIP","Q9NS73;Q9NS73-2;Q9NS73-5",115666,122305.333333333,"Q9NS73","nonmito",""
"MBLAC2","Q68D91",177914.666666667,147947,"Q68D91","nonmito",""
"MBNL1","Q9NR56",169971,222321.333333333,"Q9NR56","nonmito",""
"MBOAT2","Q6ZWT7",156496.333333333,124423,"Q6ZWT7","nonmito",""
"MBOAT7","Q96N66",150066.333333333,135771,"Q96N66","nonmito",""
"MCAM","P43121",140938.666666667,127419,"P43121","nonmito",""
"MCAT","Q8IVS2",150554.333333333,147825.666666667,"Q8IVS2","mito",""
"MCCC1","Q96RQ3",98657.6,105865.666666667,"Q96RQ3","mito",""
"MCCC2","Q9HCC0",126476.666666667,194770.333333333,"Q9HCC0","mito",""
"MCL1","Q07820",164891,194200.333333333,"Q07820","mito",""
"MCM10","Q7L590;Q7L590-2",105768.666666667,102127.766666667,"Q7L590","nonmito",""
"MCM2","P49736",418664.333333333,549279,"P49736","nonmito",""
"MCM3","P25205",550301,664719.333333333,"P25205","nonmito",""
"MCM3AP","O60318",98103.5666666667,106313.333333333,"O60318","nonmito",""
"MCM4","P33991",345555.666666667,471056.666666667,"P33991","nonmito",""
"MCM5","P33992",325465.666666667,422910,"P33992","nonmito",""
"MCM6","Q14566",419884.666666667,545351,"Q14566","nonmito",""
"MCM7","P33993",424079.666666667,521994.333333333,"P33993","nonmito",""
"MCMBP","Q9BTE3",261543.666666667,258471.666666667,"Q9BTE3","nonmito",""
"MCRIP1","C9JLW8",557054.333333333,633535,"C9JLW8","nonmito",""
"MCTS1","Q9ULC4",348743.333333333,349927.666666667,"Q9ULC4","nonmito",""
"MCU","Q8NE86;Q8NE86-3",176831.333333333,123198.666666667,"Q8NE86","mito",""
"MDC1","Q14676",141859,179096,"Q14676","nonmito",""
"MDH1","P40925;P40925-3",1151070,919227,"P40925","nonmito",""
"MDH2","P40926",2742926.66666667,2391060,"P40926","mito",""
"MDN1","Q9NU22",103650.333333333,152044.666666667,"Q9NU22","nonmito",""
"ME1","P48163",103375.666666667,87675.0666666667,"P48163","nonmito",""
"ME2","P23368",265473,275613,"P23368","mito",""
"MEA1","Q16626",278942.333333333,374069.666666667,"Q16626","nonmito",""
"MEAF6","Q9HAF1;Q9HAF1-2;Q9HAF1-3;Q9HAF1-4",211275.333333333,191978,"Q9HAF1","nonmito",""
"MEAK7","Q6P9B6",77688.0333333333,102710.466666667,"Q6P9B6","nonmito",""
"MECP2","P51608-2",174223.333333333,144485.333333333,"P51608","nonmito",""
"MECR","Q9BV79",124410.333333333,112345,"Q9BV79","mito",""
"MED1","Q15648",87885.6333333333,92103.9,"Q15648","nonmito",""
"MED12","Q93074;Q93074-2;Q93074-3",81928.9333333333,107154.666666667,"Q93074","nonmito",""
"MED14","O60244",93275.7333333333,141529.666666667,"O60244","nonmito",""
"MED15","Q96RN5;Q96RN5-2;Q96RN5-3",95188.1666666667,142181.333333333,"Q96RN5","nonmito",""
"MED16","Q9Y2X0;Q9Y2X0-2;Q9Y2X0-3",95858.7666666667,89631.9,"Q9Y2X0","nonmito",""
"MED17","Q9NVC6",126830.333333333,135510.333333333,"Q9NVC6","nonmito",""
"MED18","Q9BUE0",70139.1,89139.4666666667,"Q9BUE0","nonmito",""
"MED20","Q9H944",127628,106290,"Q9H944","nonmito",""
"MED23","Q9ULK4;Q9ULK4-3;Q9ULK4-4;Q9ULK4-5",164542,215786,"Q9ULK4","nonmito",""
"MED24","O75448;O75448-2",119762.666666667,117427.666666667,"O75448","nonmito",""
"MED27","Q6P2C8",154945.666666667,170101.333333333,"Q6P2C8","nonmito",""
"MED30","Q96HR3;Q96HR3-2",124204.6,215640.666666667,"Q96HR3","nonmito",""
"MED4","Q9NPJ6",131484.333333333,149077.333333333,"Q9NPJ6","nonmito",""
"MED6","O75586",141222.666666667,172014,"O75586","nonmito",""
"MED8","Q96G25;Q96G25-2",73059.5333333333,95180.3333333333,"Q96G25","nonmito",""
"MEIS1","O00470",82012.5,129544.666666667,"O00470","nonmito",""
"MELK","Q14680;Q14680-2;Q14680-8",72070.9666666667,62276.3666666667,"Q14680","nonmito",""
"MEMO1","Q9Y316",143124.666666667,165037.666666667,"Q9Y316","nonmito",""
"MEN1","O00255;O00255-2",127903.333333333,129263.333333333,"O00255","nonmito",""
"MEPCE","Q7L2J0",153137,178445.666666667,"Q7L2J0","nonmito",""
"MESD","Q14696",334951.333333333,299507.333333333,"Q14696","nonmito",""
"METAP1","P53582",238320,273447.333333333,"P53582","nonmito",""
"METAP2","P50579",171755.333333333,234278.333333333,"P50579","nonmito",""
"METTL1","Q9UBP6",90956,93295.8666666667,"Q9UBP6","nonmito",""
"METTL14","Q9HCE5",139107.333333333,114005,"Q9HCE5","nonmito",""
"METTL15","A6NJ78",55201.2,64473.9666666667,"A6NJ78","mito",""
"METTL16","Q86W50",135056.666666667,157311.666666667,"Q86W50","nonmito",""
"METTL2B","Q6P1Q9",72517.4,81008.2,"Q6P1Q9","nonmito",""
"METTL3","Q86U44",129590.333333333,128715.666666667,"Q86U44","nonmito",""
"METTL5","Q9NRN9",135525.666666667,123348.666666667,"Q9NRN9","mito",""
"METTL7A","Q9H8H3",298945.333333333,305414,"Q9H8H3","nonmito",""
"METTL7B","Q6UX53",114793.333333333,111093.666666667,"Q6UX53","nonmito",""
"MEX3A","A1L020",72002.2,62937.6,"A1L020","nonmito",""
"MEX3D","Q86XN8",83873.8333333333,90265.7666666667,"Q86XN8","nonmito",""
"MFAP1","P55081",207387.333333333,209220.333333333,"P55081","nonmito",""
"MFF","Q9GZY8-2",112368,113361.333333333,"Q9GZY8","mito",""
"MFGE8","Q08431",145751.366666667,145741,"Q08431","nonmito",""
"MFN1","Q8IWA4",157256.666666667,102402.5,"Q8IWA4","mito",""
"MFN2","O95140",136484.333333333,104341.333333333,"O95140","mito",""
"MFSD10","Q14728",172439,122784.666666667,"Q14728","nonmito",""
"MFSD5","Q6N075;Q6N075-2",81528.3666666667,35164.1,"Q6N075","nonmito",""
"MGA","Q8IWI9;Q8IWI9-3",34314.4,32644.8333333333,"Q8IWI9","nonmito",""
"MGAT1","P26572",86555.2,100978.2,"P26572","nonmito",""
"MGAT2","Q10469",135533,116723.666666667,"Q10469","nonmito",""
"MGME1","Q9BQP7",148427.333333333,154056.666666667,"Q9BQP7","mito",""
"MGRN1","O60291;O60291-2;O60291-3;O60291-4",79758.2,64606.8333333333,"O60291","nonmito",""
"MGST1","P10620",313777.333333333,260759.333333333,"P10620","mito",""
"MGST3","O14880",531245.666666667,376893,"O14880","mito",""
"MIA2","Q96PC5;Q96PC5-10;Q96PC5-11;Q96PC5-14;Q96PC5-5;Q96PC5-7;Q96PC5-8;Q96PC5-9",117221,97136.9,"Q96PC5","nonmito",""
"MIA2","Q96PC5;Q96PC5-10;Q96PC5-11;Q96PC5-14;Q96PC5-5;Q96PC5-7;Q96PC5-8;Q96PC5-9",117221,97136.9,"O15320","nonmito",""
"MIA3","Q5JRA6",114306.333333333,123413.333333333,"Q5JRA6","nonmito",""
"MIB1","Q86YT6",62266.1,52071.9666666667,"Q86YT6","nonmito",""
"MICAL3","Q7RTP6",89417.3333333333,118698.666666667,"Q7RTP6","nonmito",""
"MICALL1","Q8N3F8",70597.4,93020.1666666667,"Q8N3F8","nonmito",""
"MICOS13","Q5XKP0",298144.333333333,306713,"Q5XKP0","mito",""
"MICU1","Q9BPX6;Q9BPX6-3",87928.9,62326.6333333333,"Q9BPX6","mito",""
"MICU2","Q8IYU8",94249.4333333333,63094.7333333333,"Q8IYU8","mito",""
"MID1","O15344",124868,81376.3,"O15344","nonmito",""
"MID1IP1","Q9NPA3",94379.4,99916.1333333333,"Q9NPA3","nonmito",""
"MIDEAS","Q6PJG2",59202.4666666667,65365.8,"Q6PJG2","nonmito",""
"MIEF1","L0R8F8",432101.666666667,414011,"Q9NQG6","mito",""
"MIEF1","Q9NQG6",74266.7,76319.4333333333,"Q9NQG6","mito",""
"MIER1","Q8N108-12",131938.133333333,191462.333333333,"Q8N108","nonmito",""
"MIF","P14174",3097166.66666667,4239290,"P14174","nonmito",""
"MIGA1","Q8NA2",24022.35,24279.6666666667,"Q8NAN2","mito",""
"MINDY3","Q9H8M7",186136,196616,"Q9H8M7","nonmito",""
"MINPP1","Q9UNW1",152746.666666667,110548,"Q9UNW1","nonmito",""
"MIOS","Q9NXC5",75659.1,71145.1,"Q9NXC5","nonmito",""
"MIPEP","Q99797",109943.666666667,144737.666666667,"Q99797","mito",""
"MIS12","Q9H081",159717.333333333,160775.333333333,"Q9H081","nonmito",""
"MIS18A","Q9NYP9",126827.566666667,113880.333333333,"Q9NYP9","nonmito",""
"MITD1","Q8WV92",167839,149596,"Q8WV92","nonmito",""
"MKI67","P46013",155726.333333333,108996.666666667,"P46013","nonmito",""
"MKLN1","Q9UL63",94657.2333333333,112247.333333333,"Q9UL63","nonmito",""
"MKRN2","Q9H000",226382.666666667,223904.333333333,"Q9H000","nonmito",""
"MLEC","Q14165",223705.666666667,160128,"Q14165","nonmito",""
"MLF2","Q15773",169389,163401,"Q15773","nonmito",""
"MLLT1","Q03111",116687.666666667,128080.333333333,"Q03111","nonmito",""
"MLLT11","Q13015",128393,148742,"Q13015","nonmito",""
"MLLT3","P42568;P42568-2",87912.7666666667,72433.8,"P42568","nonmito",""
"MLST8","Q9BVC4;Q9BVC4-3;Q9BVC4-5",93368.9333333333,97461.5333333333,"Q9BVC4","nonmito",""
"MMAB","Q96EY8",175298.666666667,161948,"Q96EY8","mito",""
"MMACHC","Q9Y4U1",138974,212237.333333333,"Q9Y4U1","nonmito",""
"MMADHC","Q9H3L0",178131.333333333,219766.333333333,"Q9H3L0","mito",""
"MMGT1","Q8N4V1",157787.666666667,153533.333333333,"Q8N4V1","nonmito",""
"MMS19","Q96T76;Q96T76-8",187663.333333333,149954.333333333,"Q96T76","nonmito",""
"MMS22L","Q6ZRQ5",66224.2,99255.8666666667,"Q6ZRQ5","nonmito",""
"MMUT","P22033",191141,205149.333333333,"P22033","mito",""
"MNAT1","P51948",170076,150934.666666667,"P51948","nonmito",""
"MOB1A","Q9H8S9",230589,208374.333333333,"Q9H8S9","nonmito",""
"MOB3A","Q96BX8",65851.3,97606.5666666667,"Q96BX8","nonmito",""
"MOB4","Q9Y3A3;Q9Y3A3-3",339390.333333333,321112.666666667,"Q9Y3A3","nonmito",""
"MOCS2","O96007",224763.666666667,202310.333333333,"O96007","nonmito",""
"MOCS3","O95396",111665.666666667,112990.666666667,"O95396","nonmito",""
"MOGS","Q13724",272028.333333333,241945,"Q13724","nonmito",""
"MON1B","Q7L1V2;Q7L1V2-2",116705.933333333,95415.3333333333,"Q7L1V2","nonmito",""
"MON2","Q7Z3U7-5",111495.666666667,153036.666666667,"Q7Z3U7","nonmito",""
"MORC2","Q9Y6X9;Q9Y6X9-2",82181.4333333333,72861.9666666667,"Q9Y6X9","nonmito",""
"MORC3","Q14149",114285.6,100840.333333333,"Q14149","nonmito",""
"MORF4L1","Q9UBU8;Q9UBU8-2;Q9UBU8-3",205907.666666667,316674.333333333,"Q9UBU8","nonmito",""
"MORF4L2","Q15014",221728,297041.666666667,"Q15014","nonmito",""
"MOSPD2","Q8NHP6",124825.333333333,113182.333333333,"Q8NHP6","nonmito",""
"MOV10","Q9HCE1",143081,140586.333333333,"Q9HCE1","nonmito",""
"MOXD1","Q6UVY6",186685,104762.533333333,"Q6UVY6","nonmito",""
"MPC1","Q9Y5U8",81138.5333333333,86423.4333333333,"Q9Y5U8","mito",""
"MPC2","O95563",259349,227909.333333333,"O95563","mito",""
"MPDU1","O75352;O75352-2",328170,379047,"O75352","nonmito",""
"MPG","P29372;P29372-2;P29372-4;P29372-5",160903.333333333,184959,"P29372","nonmito",""
"MPHOSPH10","O00566",92290.4,95317.9666666667,"O00566","nonmito",""
"MPHOSPH6","Q99547",235063,226513.333333333,"Q99547","nonmito",""
"MPHOSPH8","Q99549",93337.2333333333,83211.4666666667,"Q99549","nonmito",""
"MPI","P34949",216666.666666667,231560.333333333,"P34949","nonmito",""
"MPP1","Q00013;Q00013-3",164709,159027,"Q00013","nonmito",""
"MPP2","Q14168;Q14168-2;Q14168-3;Q14168-4;Q14168-6",159838,155456.666666667,"Q14168","nonmito",""
"MPP5","Q8N3R9;Q8N3R9-2",94794.8666666667,108547.333333333,"Q8N3R9","nonmito",""
"MPP6","Q9NZW5",176140.333333333,165316.666666667,"Q9NZW5","nonmito",""
"MPP7","Q5T2T1",123888,108935,"Q5T2T1","nonmito",""
"MPRIP","Q6WCQ1;Q6WCQ1-2",60736.4333333333,76573.3333333333,"Q6WCQ1","nonmito",""
"MPST","P25325",259548.333333333,233888.333333333,"P25325","mito",""
"MPV17L2","Q567V2;Q567V2-2",208741.666666667,157938.333333333,"Q567V2","mito",""
"MPZL1","O95297;O95297-2",117693.333333333,125495,"O95297","nonmito",""
"MRC2","Q9UBG0",100076.1,83723.8666666667,"Q9UBG0","nonmito",""
"MRE11","P49959;P49959-3",347683.333333333,312664.333333333,"P49959","nonmito",""
"MRFAP1","Q9Y605",340192.666666667,549927.666666667,"Q9Y605","nonmito",""
"MRGBP","Q9NV56",257832,221156.333333333,"Q9NV56","nonmito",""
"MRI1","Q9BV20",244455.666666667,321354.666666667,"Q9BV20","nonmito",""
"MRM3","Q9HC36",126924,170483.333333333,"Q9HC36","mito",""
"MRPL1","Q9BYD6",149395.333333333,145903.333333333,"Q9BYD6","mito","Ribo"
"MRPL10","Q7Z7H8;Q7Z7H8-2",191112,175013.333333333,"Q7Z7H8","mito","Ribo"
"MRPL11","Q9Y3B7",364138,381564.333333333,"Q9Y3B7","mito","Ribo"
"MRPL12","P52815",394911,332771.333333333,"P52815","mito","Ribo"
"MRPL13","Q9BYD1",189709.333333333,176159.333333333,"Q9BYD1","mito","Ribo"
"MRPL14","Q6P1L8",251446.666666667,225978.333333333,"Q6P1L8","mito","Ribo"
"MRPL15","Q9P015",156014.666666667,147738.333333333,"Q9P015","mito","Ribo"
"MRPL16","Q9NX20",165560,170682.666666667,"Q9NX20","mito","Ribo"
"MRPL17","Q9NRX2",331939,336365.333333333,"Q9NRX2","mito","Ribo"
"MRPL18","Q9H0U6",199496,188314,"Q9H0U6","mito","Ribo"
"MRPL19","P49406",288455.333333333,277865.666666667,"P49406","mito","Ribo"
"MRPL2","Q5T653",182122.333333333,187881.666666667,"Q5T653","mito","Ribo"
"MRPL20","Q9BYC9",250161,220295.666666667,"Q9BYC9","mito","Ribo"
"MRPL21","Q7Z2W9",230311.666666667,212538,"Q7Z2W9","mito","Ribo"
"MRPL22","Q9NWU5;Q9NWU5-2;Q9NWU5-3",519637.666666667,449523.666666667,"Q9NWU5","mito","Ribo"
"MRPL23","Q16540",542610.333333333,463024,"Q16540","mito","Ribo"
"MRPL24","Q96A35",228039.666666667,247022,"Q96A35","mito","Ribo"
"MRPL27","Q9P0M9",84991.5,96162.9666666667,"Q9P0M9","mito","Ribo"
"MRPL28","Q13084",192879.333333333,175885,"Q13084","mito","Ribo"
"MRPL3","P09001",173853.666666667,190221,"P09001","mito","Ribo"
"MRPL32","Q9BYC8",138177,98990,"Q9BYC8","mito","Ribo"
"MRPL34","Q9BQ48",398737.666666667,314692,"Q9BQ48","mito","Ribo"
"MRPL35","Q9NZE8",87008.2333333333,98219.4333333333,"Q9NZE8","mito","Ribo"
"MRPL37","Q9BZE1",241714,257420.333333333,"Q9BZE1","mito","Ribo"
"MRPL38","Q96DV4",264334.333333333,293881,"Q96DV4","mito","Ribo"
"MRPL39","Q9NYK5;Q9NYK5-2",267332,270769.666666667,"Q9NYK5","mito","Ribo"
"MRPL4","Q9BYD3",311292.666666667,323807,"Q9BYD3","mito","Ribo"
"MRPL40","Q9NQ50",226184,184452.666666667,"Q9NQ50","mito","Ribo"
"MRPL41","Q8IXM3",267241.666666667,233060.333333333,"Q8IXM3","mito","Ribo"
"MRPL42","Q9Y6G3",72009,74552.8,"Q9Y6G3","mito","Ribo"
"MRPL43","Q8N983;Q8N983-2;Q8N983-3;Q8N983-4;Q8N983-6;Q8N983-7",432524,452929,"Q8N983","mito","Ribo"
"MRPL44","Q9H9J2",262492.333333333,269795.333333333,"Q9H9J2","mito","Ribo"
"MRPL45","Q9BRJ2",203942,214495.333333333,"B4DEF8","mito","Ribo"
"MRPL46","Q9H2W6",186694,172241,"Q9H2W6","mito","Ribo"
"MRPL47","Q9HD33;Q9HD33-2",206304.666666667,201915,"Q9HD33","mito","Ribo"
"MRPL48","Q96GC5;Q96GC5-3",270544.333333333,239367,"Q96GC5","mito","Ribo"
"MRPL49","Q13405",260057.666666667,266133.333333333,"Q13405","mito","Ribo"
"MRPL50","Q8N5N7",346305,332840.333333333,"Q8N5N7","mito","Ribo"
"MRPL53","Q96EL3",217678.666666667,236995.333333333,"Q96EL3","mito","Ribo"
"MRPL54","Q6P161",206285.666666667,192752.333333333,"Q6P161","mito","Ribo"
"MRPL55","Q7Z7F7;Q7Z7F7-2",319497,270604.333333333,"Q7Z7F7","mito","Ribo"
"MRPL58","Q14197",224049,216247.666666667,"Q14197","mito","Ribo"
"MRPL9","Q9BYD2",307314.666666667,304436.333333333,"Q9BYD2","mito","Ribo"
"MRPS10","P82664",88034.4333333333,75397.8,"P82664","mito","Ribo"
"MRPS11","P82912;P82912-2",226499.333333333,200640,"P82912","mito","Ribo"
"MRPS12","O15235",168484,148389,"O15235","mito","Ribo"
"MRPS14","O60783",235580.666666667,199332.666666667,"O60783","mito","Ribo"
"MRPS15","P82914",250465.333333333,228003,"P82914","mito","Ribo"
"MRPS16","Q9Y3D3",303382,258887.333333333,"Q9Y3D3","mito","Ribo"
"MRPS17","Q9Y2R5",275994.333333333,270897,"Q9Y2R5","mito","Ribo"
"MRPS18A","Q9NVS2;Q9NVS2-2",130944,121689.666666667,"Q9NVS2","mito","Ribo"
"MRPS18B","Q9Y676",184720.333333333,169745.666666667,"Q9Y676","mito","Ribo"
"MRPS18C","Q9Y3D5",123794.266666667,149412,"Q9Y3D5","mito","Ribo"
"MRPS2","Q9Y399",188591,202446,"Q9Y399","mito","Ribo"
"MRPS21","P82921",237443.333333333,248126.333333333,"P82921","mito","Ribo"
"MRPS22","P82650",258274,259989,"P82650","mito","Ribo"
"MRPS23","Q9Y3D9",391363.333333333,371800.333333333,"Q9Y3D9","mito","Ribo"
"MRPS24","Q96EL2",120064.666666667,126551,"Q96EL2","mito","Ribo"
"MRPS25","P82663",163940,153211,"P82663","mito","Ribo"
"MRPS26","Q9BYN8",287919,285998.333333333,"Q9BYN8","mito","Ribo"
"MRPS27","Q92552;Q92552-2",221306.666666667,233212.333333333,"Q92552","mito","Ribo"
"MRPS28","Q9Y2Q9",338687,329108.333333333,"Q9Y2Q9","mito","Ribo"
"MRPS30","Q9NP92",124215,126280.333333333,"Q9NP92","mito","Ribo"
"MRPS31","Q92665",190756.333333333,190924,"Q92665","mito","Ribo"
"MRPS33","Q9Y291",102368.933333333,91303.6,"Q9Y291","mito","Ribo"
"MRPS34","P82930",252909.666666667,244445,"P82930","mito","Ribo"
"MRPS35","P82673",121399.333333333,153358,"P82673","mito","Ribo"
"MRPS36","P82909",194003.333333333,294853,"P82909","mito","Ribo"
"MRPS5","P82675",168788,152656.333333333,"P82675","mito","Ribo"
"MRPS6","P82932",245000.333333333,257308.666666667,"P82932","mito","Ribo"
"MRPS7","Q9Y2R9",244533,252578.666666667,"Q9Y2R9","mito","Ribo"
"MRPS9","P82933",270211.333333333,278722,"P82933","mito","Ribo"
"MRRF","Q96E11;Q96E11-3",230832.333333333,231393,"Q96E11","mito",""
"MRS2","Q9HD23",94646.4333333333,77238.2,"Q9HD23","mito",""
"MRTFA","Q969V6",63139.8333333333,108610,"Q969V6","nonmito",""
"MRTO4","Q9UKD2",334636,321048,"Q9UKD2","nonmito",""
"MSH2","P43246",273487.666666667,321606.666666667,"P43246","nonmito",""
"MSH3","P20585",113188.666666667,117470.333333333,"P20585","nonmito",""
"MSH6","P52701",250923.666666667,292729,"P52701","nonmito",""
"MSI1","O43347",249402,217803,"O43347","nonmito",""
"MSI2","Q96DH6;Q96DH6-2",225561,212299.333333333,"Q96DH6","nonmito",""
"MSMO1","Q15800",192997,168185.333333333,"Q15800","nonmito",""
"MSN","P26038",311513,252853.666666667,"P26038","nonmito",""
"MSRB2","Q9Y3D2",88193.2,78875.2,"Q9Y3D2","mito",""
"MSTO1","Q9BUK6;Q9BUK6-2",107048.566666667,123953,"Q9BUK6","nonmito",""
"MT-ATP6","P00846",160053.333333333,169039.333333333,"P00846","mito","CV"
"MT-CO1","P00395",239411.333333333,183039.333333333,"P00395","mito","CIV"
"MT-CO2","P00403",459915.333333333,477404.666666667,"P00403","mito","CIV"
"MT-CO3","P00414",50412.3,44686.8333333333,"P00414","mito","CIV"
"MT-CYB","P00156",247520.333333333,229128,"P00156","mito","CIII"
"MT-ND1","P03886",173424,258565.333333333,"P03886","mito","CI"
