"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"METTL1","Q9UBP6",86144.3333333333,93295.8666666667,"Q9UBP6","nonmito",""
"METTL14","Q9HCE5",95372.8333333333,114005,"Q9HCE5","nonmito",""
"METTL15","A6NJ78",36234.5333333333,64473.9666666667,"A6NJ78","mito",""
"METTL16","Q86W50",109264,157311.666666667,"Q86W50","nonmito",""
"METTL2B","Q6P1Q9",61032.7333333333,81008.2,"Q6P1Q9","nonmito",""
"METTL3","Q86U44",117244.666666667,128715.666666667,"Q86U44","nonmito",""
"METTL5","Q9NRN9",86305.4,123348.666666667,"Q9NRN9","mito",""
"METTL7A","Q9H8H3",644885.666666667,305414,"Q9H8H3","nonmito",""
"METTL7B","Q6UX53",168371,111093.666666667,"Q6UX53","nonmito",""
"MEX3D","Q86XN8",72488.55,90265.7666666667,"Q86XN8","nonmito",""
"MFAP1","P55081",174029.666666667,209220.333333333,"P55081","nonmito",""
"MFF","Q9GZY8-2",141089,113361.333333333,"Q9GZY8","mito",""
"MFGE8","Q08431",571290,145741,"Q08431","nonmito",""
"MFHAS1","Q9Y4C4",203232.333333333,141501,"Q9Y4C4","nonmito",""
"MFN1","Q8IWA4",201264,102402.5,"Q8IWA4","mito",""
"MFN2","O95140",184480.333333333,104341.333333333,"O95140","mito",""
"MFSD10","Q14728",185741.333333333,122784.666666667,"Q14728","nonmito",""
"MFSD5","Q6N075;Q6N075-2",60990.1,35164.1,"Q6N075","nonmito",""
"MFSD8","Q8NHS3",123628,81831.5666666667,"Q8NHS3","nonmito",""
"MGAT1","P26572",98522.2333333333,100978.2,"P26572","nonmito",""
"MGAT2","Q10469",167842.666666667,116723.666666667,"Q10469","nonmito",""
"MGME1","Q9BQP7",210467.333333333,154056.666666667,"Q9BQP7","mito",""
"MGRN1","O60291;O60291-2;O60291-3;O60291-4",82257.2333333333,64606.8333333333,"O60291","nonmito",""
"MGST1","P10620",279577,260759.333333333,"P10620","mito",""
"MGST3","O14880",571940,376893,"O14880","mito",""
"MIA2","Q96PC5;Q96PC5-10;Q96PC5-11;Q96PC5-14;Q96PC5-5;Q96PC5-7;Q96PC5-8;Q96PC5-9",113021,97136.9,"Q96PC5","nonmito",""
"MIA2","Q96PC5;Q96PC5-10;Q96PC5-11;Q96PC5-14;Q96PC5-5;Q96PC5-7;Q96PC5-8;Q96PC5-9",113021,97136.9,"O15320","nonmito",""
"MIA3","Q5JRA6",128007.333333333,123413.333333333,"Q5JRA6","nonmito",""
"MIB1","Q86YT6",62845.1,52071.9666666667,"Q86YT6","nonmito",""
"MICAL3","Q7RTP6",89468.6,118698.666666667,"Q7RTP6","nonmito",""
"MICALL1","Q8N3F8",109617,93020.1666666667,"Q8N3F8","nonmito",""
"MICOS13","Q5XKP0",304899.666666667,306713,"Q5XKP0","mito",""
"MICU1","Q9BPX6;Q9BPX6-3",63877.5333333333,62326.6333333333,"Q9BPX6","mito",""
"MICU2","Q8IYU8",64686.7666666667,63094.7333333333,"Q8IYU8","mito",""
"MID1","O15344",198685.333333333,81376.3,"O15344","nonmito",""
"MID1IP1","Q9NPA3",71712.6666666667,99916.1333333333,"Q9NPA3","nonmito",""
"MIDEAS","Q6PJG2",75982.4333333333,65365.8,"Q6PJG2","nonmito",""
"MIEF1","Q9NQG6",78939.4666666667,76319.4333333333,"Q9NQG6","mito",""
"MIEF1","L0R8F8",250334.333333333,414011,"Q9NQG6","mito",""
"MIER1","Q8N108-12",232501.666666667,191462.333333333,"Q8N108","nonmito",""
"MIF","P14174",3514953.33333333,4239290,"P14174","nonmito",""
"MIGA1","Q8NA2",36905.8666666667,24279.6666666667,"Q8NAN2","mito",""
"MINDY3","Q9H8M7",314750.333333333,196616,"Q9H8M7","nonmito",""
"MINPP1","Q9UNW1",124671.333333333,110548,"Q9UNW1","nonmito",""
"MIOS","Q9NXC5",44498.7,71145.1,"Q9NXC5","nonmito",""
"MIPEP","Q99797",124127,144737.666666667,"Q99797","mito",""
"MIS12","Q9H081",143629.666666667,160775.333333333,"Q9H081","nonmito",""
"MIS18A","Q9NYP9",90727.4666666667,113880.333333333,"Q9NYP9","nonmito",""
"MITD1","Q8WV92",139373.333333333,149596,"Q8WV92","nonmito",""
"MKI67","P46013",110436.333333333,108996.666666667,"P46013","nonmito",""
"MKLN1","Q9UL63",96082.3,112247.333333333,"Q9UL63","nonmito",""
"MKRN1","Q9UHC7;Q9UHC7-3;Q9UHC7-4",54292.6666666667,47619.6333333333,"Q9UHC7","nonmito",""
"MKRN2","Q9H000",204115.333333333,223904.333333333,"Q9H000","nonmito",""
"MLEC","Q14165",260432.666666667,160128,"Q14165","nonmito",""
"MLF2","Q15773",212097,163401,"Q15773","nonmito",""
"MLLT1","Q03111",113986.333333333,128080.333333333,"Q03111","nonmito",""
"MLLT11","Q13015",156690,148742,"Q13015","nonmito",""
"MLLT3","P42568;P42568-2",69066.7333333333,72433.8,"P42568","nonmito",""
"MLST8","Q9BVC4;Q9BVC4-3;Q9BVC4-5",94756.0666666667,97461.5333333333,"Q9BVC4","nonmito",""
"MMAB","Q96EY8",151478.666666667,161948,"Q96EY8","mito",""
"MMACHC","Q9Y4U1",124054,212237.333333333,"Q9Y4U1","nonmito",""
"MMADHC","Q9H3L0",200696.333333333,219766.333333333,"Q9H3L0","mito",""
"MMGT1","Q8N4V1",134640,153533.333333333,"Q8N4V1","nonmito",""
"MMS19","Q96T76;Q96T76-8",131180.333333333,149954.333333333,"Q96T76","nonmito",""
"MMS22L","Q6ZRQ5",58989.9333333333,99255.8666666667,"Q6ZRQ5","nonmito",""
"MMUT","P22033",164581,205149.333333333,"P22033","mito",""
"MNAT1","P51948",138961.333333333,150934.666666667,"P51948","nonmito",""
"MOB1A","Q9H8S9",211322,208374.333333333,"Q9H8S9","nonmito",""
"MOB2","Q70IA6;Q70IA6-3",242272,195150.666666667,"Q70IA6","nonmito",""
"MOB3A","Q96BX8",86845.0666666667,97606.5666666667,"Q96BX8","nonmito",""
"MOB4","Q9Y3A3;Q9Y3A3-3",361799.666666667,321112.666666667,"Q9Y3A3","nonmito",""
"MOCS2","O96007",210023.333333333,202310.333333333,"O96007","nonmito",""
"MOCS3","O95396",146981.666666667,112990.666666667,"O95396","nonmito",""
"MOGS","Q13724",299452.666666667,241945,"Q13724","nonmito",""
"MON1B","Q7L1V2;Q7L1V2-2",95326.6666666667,95415.3333333333,"Q7L1V2","nonmito",""
"MON2","Q7Z3U7-5",152181,153036.666666667,"Q7Z3U7","nonmito",""
"MORC2","Q9Y6X9;Q9Y6X9-2",69257.2333333333,72861.9666666667,"Q9Y6X9","nonmito",""
"MORC3","Q14149",127501.333333333,100840.333333333,"Q14149","nonmito",""
"MORF4L1","Q9UBU8;Q9UBU8-2;Q9UBU8-3",209346,316674.333333333,"Q9UBU8","nonmito",""
"MORF4L2","Q15014",274865.333333333,297041.666666667,"Q15014","nonmito",""
"MOSPD2","Q8NHP6",212953.666666667,113182.333333333,"Q8NHP6","nonmito",""
"MOV10","Q9HCE1",146029,140586.333333333,"Q9HCE1","nonmito",""
"MOXD1","Q6UVY6",162869.333333333,104762.533333333,"Q6UVY6","nonmito",""
"MPC1","Q9Y5U8",111520.5,86423.4333333333,"Q9Y5U8","mito",""
"MPC2","O95563",263862.666666667,227909.333333333,"O95563","mito",""
"MPDU1","O75352;O75352-2",376544.666666667,379047,"O75352","nonmito",""
"MPG","P29372;P29372-2;P29372-4;P29372-5",117993.666666667,184959,"P29372","nonmito",""
"MPHOSPH10","O00566",75937.9333333333,95317.9666666667,"O00566","nonmito",""
"MPHOSPH6","Q99547",162873.666666667,226513.333333333,"Q99547","nonmito",""
"MPHOSPH8","Q99549",92889.5333333333,83211.4666666667,"Q99549","nonmito",""
"MPI","P34949",206240,231560.333333333,"P34949","nonmito",""
"MPP1","Q00013;Q00013-3",208170,159027,"Q00013","nonmito",""
"MPP2","Q14168;Q14168-2;Q14168-3;Q14168-4;Q14168-6",210971,155456.666666667,"Q14168","nonmito",""
"MPP5","Q8N3R9;Q8N3R9-2",107224.666666667,108547.333333333,"Q8N3R9","nonmito",""
"MPP6","Q9NZW5",134945.666666667,165316.666666667,"Q9NZW5","nonmito",""
"MPP7","Q5T2T1",112319.333333333,108935,"Q5T2T1","nonmito",""
"MPRIP","Q6WCQ1;Q6WCQ1-2",57864.3333333333,76573.3333333333,"Q6WCQ1","nonmito",""
"MPST","P25325",284476.333333333,233888.333333333,"P25325","mito",""
"MPV17L2","Q567V2;Q567V2-2",155304.333333333,157938.333333333,"Q567V2","mito",""
"MPZL1","O95297;O95297-2",144160.333333333,125495,"O95297","nonmito",""
"MRC2","Q9UBG0",115096,83723.8666666667,"Q9UBG0","nonmito",""
"MRE11","P49959;P49959-3",271648,312664.333333333,"P49959","nonmito",""
"MRFAP1","Q9Y605",354807,549927.666666667,"Q9Y605","nonmito",""
"MRGBP","Q9NV56",236317.333333333,221156.333333333,"Q9NV56","nonmito",""
"MRI1","Q9BV20",282029,321354.666666667,"Q9BV20","nonmito",""
"MRM3","Q9HC36",115369,170483.333333333,"Q9HC36","mito",""
"MRPL1","Q9BYD6",111788.333333333,145903.333333333,"Q9BYD6","mito","Ribo"
"MRPL10","Q7Z7H8;Q7Z7H8-2",167508.333333333,175013.333333333,"Q7Z7H8","mito","Ribo"
"MRPL11","Q9Y3B7",293931.666666667,381564.333333333,"Q9Y3B7","mito","Ribo"
"MRPL12","P52815",293418,332771.333333333,"P52815","mito","Ribo"
"MRPL13","Q9BYD1",155414.333333333,176159.333333333,"Q9BYD1","mito","Ribo"
"MRPL14","Q6P1L8",168290.666666667,225978.333333333,"Q6P1L8","mito","Ribo"
"MRPL15","Q9P015",132960,147738.333333333,"Q9P015","mito","Ribo"
"MRPL16","Q9NX20",137567,170682.666666667,"Q9NX20","mito","Ribo"
"MRPL17","Q9NRX2",292295.333333333,336365.333333333,"Q9NRX2","mito","Ribo"
"MRPL18","Q9H0U6",167131.666666667,188314,"Q9H0U6","mito","Ribo"
"MRPL19","P49406",223960.666666667,277865.666666667,"P49406","mito","Ribo"
"MRPL2","Q5T653",163982.333333333,187881.666666667,"Q5T653","mito","Ribo"
"MRPL20","Q9BYC9",213271.333333333,220295.666666667,"Q9BYC9","mito","Ribo"
"MRPL21","Q7Z2W9",174093,212538,"Q7Z2W9","mito","Ribo"
"MRPL22","Q9NWU5;Q9NWU5-2;Q9NWU5-3",430679.333333333,449523.666666667,"Q9NWU5","mito","Ribo"
"MRPL23","Q16540",365734,463024,"Q16540","mito","Ribo"
"MRPL24","Q96A35",196889.666666667,247022,"Q96A35","mito","Ribo"
"MRPL28","Q13084",147200.666666667,175885,"Q13084","mito","Ribo"
"MRPL3","P09001",146315.666666667,190221,"P09001","mito","Ribo"
"MRPL32","Q9BYC8",102281.533333333,98990,"Q9BYC8","mito","Ribo"
"MRPL34","Q9BQ48",266956.666666667,314692,"Q9BQ48","mito","Ribo"
"MRPL35","Q9NZE8",104089.666666667,98219.4333333333,"Q9NZE8","mito","Ribo"
"MRPL37","Q9BZE1",209016.666666667,257420.333333333,"Q9BZE1","mito","Ribo"
"MRPL38","Q96DV4",240275.666666667,293881,"Q96DV4","mito","Ribo"
"MRPL39","Q9NYK5;Q9NYK5-2",257946,270769.666666667,"Q9NYK5","mito","Ribo"
"MRPL4","Q9BYD3",290181.333333333,323807,"Q9BYD3","mito","Ribo"
"MRPL40","Q9NQ50",139336.666666667,184452.666666667,"Q9NQ50","mito","Ribo"
"MRPL41","Q8IXM3",180060.333333333,233060.333333333,"Q8IXM3","mito","Ribo"
"MRPL42","Q9Y6G3",63589.6333333333,74552.8,"Q9Y6G3","mito","Ribo"
"MRPL43","Q8N983;Q8N983-2;Q8N983-3;Q8N983-4;Q8N983-6;Q8N983-7",372892,452929,"Q8N983","mito","Ribo"
"MRPL44","Q9H9J2",230579.333333333,269795.333333333,"Q9H9J2","mito","Ribo"
"MRPL45","Q9BRJ2",193283.666666667,214495.333333333,"B4DEF8","mito","Ribo"
"MRPL46","Q9H2W6",166698,172241,"Q9H2W6","mito","Ribo"
"MRPL47","Q9HD33;Q9HD33-2",166172,201915,"Q9HD33","mito","Ribo"
"MRPL48","Q96GC5;Q96GC5-3",208152.666666667,239367,"Q96GC5","mito","Ribo"
"MRPL49","Q13405",210028,266133.333333333,"Q13405","mito","Ribo"
"MRPL50","Q8N5N7",278768,332840.333333333,"Q8N5N7","mito","Ribo"
"MRPL52","Q86TS9;Q86TS9-3",64805.2333333333,74135.6666666667,"Q86TS9","mito","Ribo"
"MRPL53","Q96EL3",210046,236995.333333333,"Q96EL3","mito","Ribo"
"MRPL54","Q6P161",137061,192752.333333333,"Q6P161","mito","Ribo"
"MRPL55","Q7Z7F7;Q7Z7F7-2",218349.333333333,270604.333333333,"Q7Z7F7","mito","Ribo"
"MRPL58","Q14197",190765.333333333,216247.666666667,"Q14197","mito","Ribo"
"MRPL9","Q9BYD2",239170,304436.333333333,"Q9BYD2","mito","Ribo"
"MRPS10","P82664",69464.9666666667,75397.8,"P82664","mito","Ribo"
"MRPS11","P82912;P82912-2",188282,200640,"P82912","mito","Ribo"
"MRPS12","O15235",131784.333333333,148389,"O15235","mito","Ribo"
"MRPS14","O60783",178109,199332.666666667,"O60783","mito","Ribo"
"MRPS15","P82914",198757,228003,"P82914","mito","Ribo"
"MRPS16","Q9Y3D3",213194.333333333,258887.333333333,"Q9Y3D3","mito","Ribo"
"MRPS17","Q9Y2R5",214421,270897,"Q9Y2R5","mito","Ribo"
"MRPS18A","Q9NVS2;Q9NVS2-2",108002,121689.666666667,"Q9NVS2","mito","Ribo"
"MRPS18B","Q9Y676",132302,169745.666666667,"Q9Y676","mito","Ribo"
"MRPS18C","Q9Y3D5",124832,149412,"Q9Y3D5","mito","Ribo"
"MRPS2","Q9Y399",154306.666666667,202446,"Q9Y399","mito","Ribo"
"MRPS21","P82921",216131.333333333,248126.333333333,"P82921","mito","Ribo"
"MRPS22","P82650",220151,259989,"P82650","mito","Ribo"
"MRPS23","Q9Y3D9",283103.666666667,371800.333333333,"Q9Y3D9","mito","Ribo"
"MRPS24","Q96EL2",106143,126551,"Q96EL2","mito","Ribo"
"MRPS25","P82663",115578.333333333,153211,"P82663","mito","Ribo"
"MRPS26","Q9BYN8",224510.666666667,285998.333333333,"Q9BYN8","mito","Ribo"
"MRPS27","Q92552;Q92552-2",193580.666666667,233212.333333333,"Q92552","mito","Ribo"
"MRPS28","Q9Y2Q9",300717.666666667,329108.333333333,"Q9Y2Q9","mito","Ribo"
"MRPS30","Q9NP92",116273.333333333,126280.333333333,"Q9NP92","mito","Ribo"
"MRPS31","Q92665",163790,190924,"Q92665","mito","Ribo"
"MRPS33","Q9Y291",80949.0666666667,91303.6,"Q9Y291","mito","Ribo"
"MRPS34","P82930",188777,244445,"P82930","mito","Ribo"
"MRPS35","P82673",135548.666666667,153358,"P82673","mito","Ribo"
"MRPS36","P82909",273408,294853,"P82909","mito","Ribo"
"MRPS5","P82675",148407,152656.333333333,"P82675","mito","Ribo"
"MRPS6","P82932",205344,257308.666666667,"P82932","mito","Ribo"
"MRPS7","Q9Y2R9",208065.666666667,252578.666666667,"Q9Y2R9","mito","Ribo"
"MRPS9","P82933",224225.666666667,278722,"P82933","mito","Ribo"
"MRRF","Q96E11;Q96E11-3",156220.333333333,231393,"Q96E11","mito",""
"MRS2","Q9HD23",65202.7666666667,77238.2,"Q9HD23","mito",""
"MRTFA","Q969V6",89887.2333333333,108610,"Q969V6","nonmito",""
"MRTO4","Q9UKD2",267527,321048,"Q9UKD2","nonmito",""
"MSH2","P43246",233897.666666667,321606.666666667,"P43246","nonmito",""
"MSH3","P20585",59198,117470.333333333,"P20585","nonmito",""
"MSH6","P52701",217897.666666667,292729,"P52701","nonmito",""
"MSI1","O43347",214300.333333333,217803,"O43347","nonmito",""
"MSI2","Q96DH6;Q96DH6-2",213948.333333333,212299.333333333,"Q96DH6","nonmito",""
"MSMO1","Q15800",117143,168185.333333333,"Q15800","nonmito",""
"MSN","P26038",415796,252853.666666667,"P26038","nonmito",""
"MSRB2","Q9Y3D2",111340.333333333,78875.2,"Q9Y3D2","mito",""
"MSTO1","Q9BUK6;Q9BUK6-2",126670.666666667,123953,"Q9BUK6","nonmito",""
"MT-ATP6","P00846",199423,169039.333333333,"P00846","mito","CV"
"MT-CO1","P00395",278447,183039.333333333,"P00395","mito","CIV"
"MT-CO2","P00403",623263.333333333,477404.666666667,"P00403","mito","CIV"
"MT-CO3","P00414",72011.8333333333,44686.8333333333,"P00414","mito","CIV"
"MT-CYB","P00156",302608.333333333,229128,"P00156","mito","CIII"
"MT-ND1","P03886",182108,258565.333333333,"P03886","mito","CI"
"MT-ND2","P03891",110371.233333333,170060.333333333,"P03891","mito","CI"
"MT-ND4","P03905",84550.0666666667,119190.666666667,"P03905","mito","CI"
"MT-ND5","P03915",86888.4333333333,178609.666666667,"P03915","mito","CI"
"MTA1","Q13330",156524.666666667,164811.666666667,"Q13330","nonmito",""
"MTA2","O94776",326104.333333333,428413.666666667,"O94776","nonmito",""
"MTA3","Q9BTC8;Q9BTC8-2",151119.333333333,123336,"Q9BTC8","nonmito",""
"MTAP","Q13126",441927.666666667,397487.333333333,"Q13126","nonmito",""
"MTARC1","Q5VT66;Q5VT66-2",222510.666666667,175028,"Q5VT66","mito",""
"MTARC2","Q969Z3",159255.666666667,95197.1,"Q969Z3","mito",""
"MTCH1","Q9NZJ7;Q9NZJ7-2",273553.666666667,210916,"Q9NZJ7","mito",""
"MTCH2","Q9Y6C9",387418,295551,"Q9Y6C9","mito",""
"MTDH","Q86UE4",283543.333333333,216198.666666667,"Q86UE4","nonmito",""
"MTERF3","Q96E29;Q96E29-2;Q96E29-3",52075.4,87143.8333333333,"Q96E29","mito",""
"MTF2","Q9Y483",71598.4666666667,66934.7333333333,"Q9Y483","nonmito",""
"MTFP1","Q9UDX5",149400,156727,"Q9UDX5","mito",""
"MTFR1","Q15390",34066.5,33171.1666666667,"Q15390","mito",""
"MTFR2","Q6P444",50858.6333333333,49020.2,"Q6P444","mito",""
"MTG1","Q9BT17",67494.5,67537.4666666667,"Q9BT17","mito",""
"MTHFD1","P11586",642973.333333333,674710.333333333,"P11586","nonmito",""
"MTHFD1L","Q6UB35",135465.666666667,273706.666666667,"Q6UB35","mito",""
"MTHFD2","P13995",180727.333333333,205525.333333333,"P13995","mito",""
"MTHFR","P42898;P42898-2",57027.5,46279.7666666667,"P42898","nonmito",""
"MTHFS","P49914",184550.666666667,233669.333333333,"P49914","mito",""
"MTHFSD","Q2M296;Q2M296-2",76242.3,79058.3333333333,"Q2M296","nonmito",""
"MTIF2","P46199",127907,110319,"P46199","mito",""
"MTIF3","Q9H2K0",117993.333333333,133941.666666667,"Q9H2K0","mito",""
"MTM1","Q13496",144811.666666667,114712,"Q13496","nonmito",""
"MTMR1","Q13613",140716.333333333,157761.333333333,"Q13613","nonmito",""
"MTMR12","Q9C0I1;Q9C0I1-2;Q9C0I1-3",73627.6,56851.5,"Q9C0I1","nonmito",""
"MTMR14","Q8NCE2;Q8NCE2-2",170573,141398,"Q8NCE2","nonmito",""
"MTMR2","Q13614;Q13614-2",179136.333333333,211219.666666667,"Q13614","nonmito",""
"MTMR3","Q13615;Q13615-2;Q13615-3",74438.5666666667,98835.5666666667,"Q13615","nonmito",""
"MTMR6","Q9Y217",103373.666666667,95105.2,"Q9Y217","nonmito",""
"MTOR","P42345",125495.666666667,116684.333333333,"P42345","nonmito",""
"MTPAP","Q9NVV4",84736.7,84224.7333333333,"Q9NVV4","mito",""
"MTPN","P58546",524435.666666667,349195,"P58546","nonmito",""
"MTR","Q99707",113185.333333333,143548.666666667,"Q99707","nonmito",""
"MTREX","P42285",203954.333333333,261801.333333333,"P42285","nonmito",""
"MTRF1L","Q9UGC7",68100.6,70637.0666666667,"Q9UGC7","mito",""
"MTRR","Q9UBK8;Q9UBK8-1",49669.0333333333,44522.9333333333,"Q9UBK8","nonmito",""
"MTX1","Q13505;Q13505-3",366209.333333333,309081,"Q13505","mito",""
"MTX2","O75431",136298,120072,"O75431","mito",""
"MTX3","Q5HYI7",125889,119309.333333333,"Q5HYI7","mito",""
"MUL1","Q969V5",116437.333333333,73863.1333333333,"Q969V5","mito",""
"MVB12A","Q96EY5",184264,167372.333333333,"Q96EY5","nonmito",""
"MVD","P53602",104020.666666667,154907,"P53602","nonmito",""
"MVK","Q03426",125938,137614.333333333,"Q03426","nonmito",""
"MXRA7","P84157",160175,93613.7666666667,"P84157","nonmito",""
"MYBBP1A","Q9BQG0;Q9BQG0-2",209179.666666667,310554,"Q9BQG0","nonmito",""
"MYBL2","P10244",120684.333333333,107462,"P10244","nonmito",""
"MYCBP","Q99417",184229.333333333,198179.666666667,"Q99417","nonmito",""
"MYCBP2","O75592;O75592-2",51329.4666666667,50037.2666666667,"O75592","nonmito",""
"MYD88","Q99836;Q99836-5;Q99836-6",48966,31573.8333333333,"Q99836","nonmito",""
"MYDGF","Q969H8",365326.666666667,243798.666666667,"Q969H8","nonmito",""
"MYEF2","Q9P2K5;Q9P2K5-2",408504,90608.9333333333,"Q9P2K5","nonmito",""
"MYG1","Q9HB07",436846,397378.333333333,"Q86UA3","mito",""
"MYH10","P35580;P35580-3",246524,305241.666666667,"P35580","nonmito",""
"MYH14","Q7Z406-6",265603.666666667,182763.666666667,"Q7Z406","nonmito",""
"MYH8","P13535",173102.666666667,144537.666666667,"P13535","nonmito",""
"MYH9","P35579",627602,446148.666666667,"P35579","nonmito",""
"MYL1","P05976;P05976-2",105801.1,86607,"P05976","nonmito",""
"MYL6","P60660;P60660-2",1805903.33333333,1612023.33333333,"P60660","nonmito",""
"MYL6B","P14649",792328.333333333,694227.666666667,"P14649","nonmito",""
"MYO18A","Q92614;Q92614-4",144674.333333333,89284.1666666667,"Q92614","nonmito",""
"MYO1B","O43795",138818,154473.333333333,"O43795","nonmito",""
"MYO1C","O00159;O00159-3",252606.666666667,232676.666666667,"O00159","nonmito",""
"MYO1D","O94832",105630.666666667,96986,"O94832","nonmito",""
"MYO1E","Q12965",103027,98183.6,"Q12965","nonmito",""
"MYO5A","Q9Y4I1;Q9Y4I1-2;Q9Y4I1-3",110340.666666667,94144.0333333333,"Q9Y4I1","nonmito",""
"MYO6","Q9UM54-6",209870,158904.666666667,"Q9UM54","nonmito",""
"MYO9A","B2RTY4;B2RTY4-2;B2RTY4-4",24783.0666666667,23458.1333333333,"B2RTY4","nonmito",""
"MYO9B","Q13459;Q13459-2",85150.6,73100.9,"Q13459","nonmito",""
"MZT2B","Q6NZ67",148752.333333333,169562.333333333,"Q6NZ67","nonmito",""
"N4BP1","O75113",25711.8666666667,45139.9333333333,"O75113","nonmito",""
"N6AMT1","Q9Y5N5",229520.333333333,136325.666666667,"Q9Y5N5","nonmito",""
"NAA10","P41227",230860,310861,"P41227","nonmito",""
"NAA15","Q9BXJ9",242886.333333333,369650,"Q9BXJ9","nonmito",""
"NAA16","Q6N069",100208.233333333,82221.5,"Q6N069","nonmito",""
"NAA20","P61599",199582.666666667,221963.666666667,"P61599","nonmito",""
"NAA25","Q14CX7",219077,253138.333333333,"Q14CX7","nonmito",""
"NAA30","Q147X3",157306,146672,"Q147X3","nonmito",""
"NAA35","Q5VZE5",155870,147488.666666667,"Q5VZE5","nonmito",""
"NAA40","Q86UY6;Q86UY6-3",190175,230484.333333333,"Q86UY6","nonmito",""
"NAA50","Q9GZZ1",322083.333333333,471694.333333333,"Q9GZZ1","nonmito",""
"NAA80","Q93015-2",36994.9,53693.6,"Q93015","nonmito",""
"NABP1","Q96AH0;Q96AH0-3",157164.666666667,136142,"Q96AH0","nonmito",""
"NACA","E9PAV3;E9PAV3-2;Q13765",516766.333333333,615165.333333333,"E9PAV3","nonmito",""
"NACC1","Q96RE7",160094.666666667,170089.333333333,"Q96RE7","nonmito",""
"NADK2","Q4G0N4",135572,108230.666666667,"Q4G0N4","mito",""
"NADSYN1","Q6IA69",113584.333333333,77244.7666666667,"Q6IA69","nonmito",""
"NAE1","Q13564;Q13564-2;Q13564-3;Q13564-4",352433.333333333,398164.666666667,"Q13564","nonmito",""
"NAF1","Q96HR8;Q96HR8-2",206403.333333333,321310,"Q96HR8","nonmito",""
"NAGK","Q9UJ70",458077,214372,"Q9UJ70","nonmito",""
"NAGLU","P54802",117820.666666667,100905.366666667,"P54802","nonmito",""
"NAMPT","P43490",277677,233530,"P43490","nonmito",""
"NAP1L1","P55209-3",530259.333333333,508514.666666667,"P55209","nonmito",""
"NAP1L1","P55209;P55209-2",887641.666666667,885030,"P55209","nonmito",""
"NAP1L4","Q99733;Q99733-2",420337,411648,"Q99733","nonmito",""
"NAPA","P54920",357260.666666667,322774,"P54920","nonmito",""
"NAPG","Q99747",112570.333333333,80616,"Q99747","nonmito",""
"NARS1","O43776",676600,603441.666666667,"O43776","nonmito",""
"NARS2","Q96I59",154911,153024.333333333,"Q96I59","mito",""
"NASP","P49321",510164.333333333,566153.333333333,"P49321","nonmito",""
"NAT1","P18440",72599.9,73377.15,"P18440","nonmito",""
"NAT10","Q9H0A0",235916,341458.666666667,"Q9H0A0","nonmito",""
"NAT14","Q8WUY8",139236,100143.566666667,"Q8WUY8","nonmito",""
"NAV1","Q8NEY1;Q8NEY1-2;Q8NEY1-3",57309.8333333333,51682.8333333333,"Q8NEY1","nonmito",""
"NAXE","Q8NCW5",719398.333333333,433439,"Q8NCW5","mito",""
"NBAS","A2RRP1;A2RRP1-2",102374.666666667,66324.2666666667,"A2RRP1","nonmito",""
"NBN","O60934",88792.0333333333,103630.666666667,"O60934","nonmito",""
"NCAM1","P13591",144438.333333333,96015.0666666667,"P13591","nonmito",""
"NCAPD2","Q15021",183353,222432,"Q15021","nonmito",""
"NCAPD3","P42695",129327.666666667,136469.666666667,"P42695","nonmito",""
"NCAPG","Q9BPX3",187130.333333333,215065.666666667,"Q9BPX3","nonmito",""
"NCAPG2","Q86XI2",121206.666666667,127899,"Q86XI2","nonmito",""
"NCAPH","Q15003",140284.333333333,161760.333333333,"Q15003","nonmito",""
"NCAPH2","Q6IBW4;Q6IBW4-4",92910.7,98619.9666666667,"Q6IBW4","nonmito",""
"NCBP1","Q09161",331845,306761.333333333,"Q09161","nonmito",""
"NCBP3","Q53F19",140844,175171,"Q53F19","nonmito",""
"NCDN","Q9UBB6;Q9UBB6-3",138502,209363.333333333,"Q9UBB6","nonmito",""
"NCEH1","Q6PIU2;Q6PIU2-2",121524,72829.1666666667,"Q6PIU2","nonmito",""
"NCK1","P16333",143849.666666667,148080.333333333,"P16333","nonmito",""
"NCK2","O43639",151775.666666667,152710.666666667,"O43639","nonmito",""
"NCKAP1","Q9Y2A7;Q9Y2A7-2",232701,196970.333333333,"Q9Y2A7","nonmito",""
"NCKIPSD","Q9NZQ3;Q9NZQ3-3",159769,165255.333333333,"Q9NZQ3","nonmito",""
"NCL","P19338",1254630,1474183.33333333,"P19338","nonmito",""
"NCLN","Q969V3;Q969V3-2",202750,207134.666666667,"Q969V3","nonmito",""
"NCOA1","Q15788;Q15788-2;Q15788-3",63952.5,51249.5,"Q15788","nonmito",""
"NCOA2","Q15596",55554.3666666667,61843.9333333333,"Q15596","nonmito",""
"NCOA3","Q9Y6Q9;Q9Y6Q9-2;Q9Y6Q9-3;Q9Y6Q9-5",73350.25,71889.0666666667,"Q9Y6Q9","nonmito",""
"NCOA5","Q9HCD5",294725,283178.333333333,"Q9HCD5","nonmito",""
"NCOA6","Q14686",75697.4333333333,76730.0666666667,"Q14686","nonmito",""
"NCOR1","O75376;O75376-2",93714.9,105076.333333333,"O75376","nonmito",""
"NCOR2","Q9Y618;Q9Y618-4;Q9Y618-5",114350,92832.8666666667,"Q9Y618","nonmito",""
